Time ,Thrust N,x-Thrust N,y-Thrust N,Acceleration Meters/sec/sec,x-Acceleration Meters/sec/sec,y-Acceleration Meters/sec/sec,Acceleration Total Meters/sec/sec,x-Acceleration Total Meters/sec/sec,y-Acceleration Total Meters/sec/sec,Velocity Meters / Sec,x-Velocity Meters / Sec,y-Velocity Meters / Sec,Mach number ,Altitude Meters,Range Meters,Cd ,Drag force N,x-Drag force N,y-Drag force N,Longitudinal moment of inertia Grams-Centimeters^2,Radial moment of inertia Grams-Centimeters^2,Flight angle Deg.,Gamma - Velocity tangent angle Deg.,Wind angle of attack Deg.,CG Centimeters,Mass Grams,CP Centimeters,CNa - normal force coefficient ,Static stability margin Calibers,Angular acceleration Rad/s/s,Torque N-m,Pitch rate rad/s,Pitch force N,x-Wind velocity Kilometers / Hour,Cross wind drag N,Cross wind lift N,X Wind induced acceleration Meters/sec/sec,Y Wind induced lift Meters/sec/sec,X Wind drift velocity Meters / Sec,Y Wind drift velocity Meters / Sec,Thermal rise velocity Kilometers / Hour,Gravity Meters/sec/sec,Pressure KPa,Temperature Degrees Centigrade,Density kg/m^3,Viscosity ?,Kinematic viscosity ?,Sound velocity Meters / Sec,Corrective moment coefficient ,Damping moment coefficient ,Nat. Freq. at zero roll rate rad/s,Damping Ratio ,Prec. Freq. rad/s,Nat. Coupled Frequency rad/s,Coupled Damping Ratio ,Booster 2 Velocity Meters / Sec,Booster 2 x-Velocity Meters / Sec,Booster 2 y-Velocity Meters / Sec,Booster 2 range Meters,Booster 2 altitude Meters,Booster 2 flight angle Deg.,Booster 1 Velocity Meters / Sec,Booster 1 x-Velocity Meters / Sec,Booster 1 y-Velocity Meters / Sec,Booster 1 range Meters,Booster 1 altitude Meters,Booster 1 flight angle 
13.410000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.425000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.440000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.455000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.470000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.485000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.500000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.515000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.530000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.545000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.560000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.575000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.590000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.605000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.620000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.635000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.650000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.665000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.680000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.695000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.710000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.725000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.740000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.755000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.770000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.785000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.800000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13.815000, 0.000000, 0.000000, 0.000000,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 1.#INF00,-1.#IND00,-1.#IND00, 0.000000,-1.#IND00,11766.723586,189.756000, 8.337197,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00,-1.#IND00, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.#IND00,101324.762863,15.918000, 1.221105, 0.000018, 0.000158,340.836000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
